filename,verdict,mismatch_rows,categories,croma_measures,ref_measures,measure_delta
tune_010472.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,1,1,0
tune_010615.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,20,20,0
tune_010790.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,9,9,0
tune_010943.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,22,22,0
tune_011135.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,10,10,0
tune_011186.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,27,27,0
tune_011349.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,96,96,0
tune_011350.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,136,136,0
tune_012371.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,32,32,0
tune_012388.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,35,35,0
tune_012467.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,19,19,0
tune_012502.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_012503.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_012709.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_013221.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,42,42,0
tune_013660.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,4,4,0
tune_013864.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,13,13,0
tune_014224.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_014278.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,16,16,0
tune_014800.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_014802.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,18,18,0
tune_015037.abc,ARTIFACT_ACCIDENTAL_ALTER,2,accidental,10,10,0
tune_000127.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_000367.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,92,92,0
tune_000375.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,112,112,0
tune_000394.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,3,3,0
tune_000396.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,3,3,0
tune_000436.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_000445.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_000480.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_000485.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_000486.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_000504.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_000508.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_000533.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,68,68,0
tune_000550.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_000554.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_000565.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,21,21,0
tune_000575.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_000588.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,72,72,0
tune_000692.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_000710.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,15,15,0
tune_000715.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_000791.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_000794.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_000850.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,44,44,0
tune_000869.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_000941.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,3,3,0
tune_000962.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_000964.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_000979.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_001065.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,33,33,0
tune_001094.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_001104.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001105.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001106.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001125.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,88,88,0
tune_001129.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,72,72,0
tune_001160.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_001161.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_001162.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_001165.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,44,44,0
tune_001242.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,76,76,0
tune_001263.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,44,44,0
tune_001294.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_001326.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001350.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001351.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001406.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001407.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001408.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001429.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001502.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001503.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001508.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_001509.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,44,44,0
tune_001514.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001571.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001572.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,68,68,0
tune_001605.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,52,52,0
tune_001711.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_001793.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_001802.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,52,52,0
tune_001821.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,52,52,0
tune_001826.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001829.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001842.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_001866.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_001878.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_001894.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,8,8,0
tune_001895.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,8,8,0
tune_001899.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_001904.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_001968.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,52,52,0
tune_001998.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_002072.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_002169.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_002184.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,14,14,0
tune_002374.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_002555.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_002580.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_002913.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,38,38,0
tune_002951.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,3,3,0
tune_002956.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_003094.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_003103.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_003218.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_003239.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_003294.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_003361.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_003402.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,156,156,0
tune_003428.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_003435.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_003437.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_003521.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_003524.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,56,56,0
tune_003757.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,15,15,0
tune_003786.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004064.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_004147.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004148.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004155.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,34,34,0
tune_004311.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_004336.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004337.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004357.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004403.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,33,33,0
tune_004538.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_004655.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004656.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004753.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004755.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004756.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004757.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_004929.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_004931.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_004934.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004935.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004936.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004937.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_004938.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004939.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004942.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004943.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_004995.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,29,29,0
tune_005026.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,152,152,0
tune_005123.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_005151.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,6,6,0
tune_005184.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,60,60,0
tune_005478.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,33,33,0
tune_005625.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_005626.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_005739.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,33,33,0
tune_005842.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,27,27,0
tune_005843.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,29,29,0
tune_006009.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_006333.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,1,1,0
tune_006354.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,34,34,0
tune_006674.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,9,9,0
tune_006685.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_006720.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_006735.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,92,92,0
tune_006767.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,220,220,0
tune_006768.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,102,102,0
tune_006777.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,96,96,0
tune_006896.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,25,25,0
tune_006926.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_007094.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_007205.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_007313.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,42,42,0
tune_007314.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,42,42,0
tune_007315.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,42,42,0
tune_007578.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_007579.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_007738.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_007772.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_007804.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_007893.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,8,8,0
tune_007896.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,7,7,0
tune_007909.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_007967.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_007968.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_007970.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,48,48,0
tune_008071.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,34,34,0
tune_008240.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,22,22,0
tune_008273.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,15,15,0
tune_008366.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,27,27,0
tune_008504.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_008897.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_009036.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,23,23,0
tune_009125.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_009126.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_009395.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_009396.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_009721.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,73,73,0
tune_010025.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_010027.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_010185.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_010346.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,26,26,0
tune_010349.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_010549.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,6,6,0
tune_010550.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,6,6,0
tune_010894.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,20,20,0
tune_011097.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_011128.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_011162.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,26,26,0
tune_011442.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_011443.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_011454.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_011480.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_011664.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_011815.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,22,22,0
tune_011863.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,9,9,0
tune_011885.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,15,15,0
tune_011985.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_012067.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_012068.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_012344.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012349.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_012369.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012375.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,32,32,0
tune_012376.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012379.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012380.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012383.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,36,36,0
tune_012471.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_012472.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_012671.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,10,10,0
tune_012718.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,23,23,0
tune_013167.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_013227.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_013241.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,35,35,0
tune_013289.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_013315.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_013467.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,76,76,0
tune_013526.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,90,90,0
tune_013574.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,64,64,0
tune_013718.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_013736.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,8,8,0
tune_013769.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,26,26,0
tune_013780.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_013823.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,25,25,0
tune_013848.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,14,14,0
tune_013863.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,13,13,0
tune_013908.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_013931.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_013933.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,28,28,0
tune_013994.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_014013.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_014023.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,13,13,0
tune_014049.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,28,28,0
tune_014068.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_014069.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_014080.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,9,9,0
tune_014100.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_014141.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_014193.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_014198.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_014201.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_014231.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_014236.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,24,24,0
tune_014249.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_014269.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,8,8,0
tune_014283.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,18,18,0
tune_014300.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,14,14,0
tune_014311.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,16,16,0
tune_014441.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,42,42,0
tune_014500.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,19,19,0
tune_014757.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,40,40,0
tune_014932.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,12,12,0
tune_015005.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,9,9,0
tune_015115.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,38,38,0
tune_015116.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,38,38,0
tune_015195.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,27,27,0
tune_015201.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,27,27,0
tune_015202.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,27,27,0
tune_015367.abc,ARTIFACT_ACCIDENTAL_ALTER,1,accidental,17,17,0
tune_002874.abc,ARTIFACT_BARLINE,6,barline,18,18,0
tune_002876.abc,ARTIFACT_BARLINE,6,barline,18,18,0
tune_006454.abc,ARTIFACT_BARLINE,4,barline,36,36,0
tune_007182.abc,ARTIFACT_BARLINE,4,barline,36,36,0
tune_008053.abc,ARTIFACT_BARLINE,3,barline,27,27,0
tune_004013.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_004759.abc,ARTIFACT_BARLINE,2,barline,24,24,0
tune_004862.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_004893.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_004916.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_004918.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_005134.abc,ARTIFACT_BARLINE,2,barline,17,17,0
tune_007383.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_007389.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_007582.abc,ARTIFACT_BARLINE,2,barline,20,20,0
tune_008756.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_008991.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_009239.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_009754.abc,ARTIFACT_BARLINE,2,barline,22,22,0
tune_010054.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_010450.abc,ARTIFACT_BARLINE,2,barline,21,21,0
tune_010589.abc,ARTIFACT_BARLINE,2,barline,21,21,0
tune_010843.abc,ARTIFACT_BARLINE,2,barline,16,16,0
tune_011221.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_011223.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_011257.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_011798.abc,ARTIFACT_BARLINE,2,barline,21,21,0
tune_011857.abc,ARTIFACT_BARLINE,2,barline,21,21,0
tune_012070.abc,ARTIFACT_BARLINE,2,barline,21,21,0
tune_012491.abc,ARTIFACT_BARLINE,2,barline,19,19,0
tune_013322.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_013325.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_014544.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_014545.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_014559.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_015213.abc,ARTIFACT_BARLINE,2,barline,18,18,0
tune_001312.abc,ARTIFACT_BARLINE,1,barline,12,12,0
tune_003690.abc,ARTIFACT_BARLINE,1,barline,41,41,0
tune_003763.abc,ARTIFACT_BARLINE,1,barline,13,13,0
tune_003884.abc,ARTIFACT_BARLINE,1,barline,16,16,0
tune_003948.abc,ARTIFACT_BARLINE,1,barline,27,27,0
tune_004269.abc,ARTIFACT_BARLINE,1,barline,12,12,0
tune_006040.abc,ARTIFACT_BARLINE,1,barline,19,19,0
tune_006174.abc,ARTIFACT_BARLINE,1,barline,9,9,0
tune_006178.abc,ARTIFACT_BARLINE,1,barline,9,9,0
tune_006295.abc,ARTIFACT_BARLINE,1,barline,16,16,0
tune_006596.abc,ARTIFACT_BARLINE,1,barline,27,27,0
tune_006839.abc,ARTIFACT_BARLINE,1,barline,19,19,0
tune_008028.abc,ARTIFACT_BARLINE,1,barline,56,56,0
tune_008117.abc,ARTIFACT_BARLINE,1,barline,12,12,0
tune_008281.abc,ARTIFACT_BARLINE,1,barline,65,65,0
tune_009410.abc,ARTIFACT_BARLINE,1,barline,4,4,0
